NAICS_6_Digit,NAICS_6_Title,NAICS_8_Digit,NAICS_8_Title,Differentiation_Criteria_8,Description_8,NAICS_10_Digit,NAICS_10_Title,Differentiation_Criteria_10,Description_10
444140,Other Building Material Dealers,44414003,Roofing Supply Stores,Product Category,Retailers of roofing materials and supplies,4441400303,Roofing Supply Stores - Regional Chain (11-100 stores),Store Format,Retailers of roofing materials and supplies Regional chains with 11-100 store locations.
444140,Other Building Material Dealers,44414003,Roofing Supply Stores,Product Category,Retailers of roofing materials and supplies,4441400304,Roofing Supply Stores - National Chain (100+ stores),Store Format,Retailers of roofing materials and supplies National retail chains with over 100 locations.
444140,Other Building Material Dealers,44414003,Roofing Supply Stores,Product Category,Retailers of roofing materials and supplies,4441400305,Roofing Supply Stores - Franchise Operation,Business Model,Retailers of roofing materials and supplies Franchise-operated retail locations.
444140,Other Building Material Dealers,44414004,Drywall and Insulation Dealers,Product Category,Retailers of drywall gypsum and insulation,4441400401,Drywall and Insulation Dealers - Independent Single Store,Store Format,Retailers of drywall gypsum and insulation Independent retailers with single location.
444140,Other Building Material Dealers,44414004,Drywall and Insulation Dealers,Product Category,Retailers of drywall gypsum and insulation,4441400402,Drywall and Insulation Dealers - Small Chain (2-10 stores),Store Format,Retailers of drywall gypsum and insulation Small retail chains with 2-10 locations.
444140,Other Building Material Dealers,44414004,Drywall and Insulation Dealers,Product Category,Retailers of drywall gypsum and insulation,4441400403,Drywall and Insulation Dealers - Regional Chain (11-100 stores),Store Format,Retailers of drywall gypsum and insulation Regional chains with 11-100 store locations.
444140,Other Building Material Dealers,44414004,Drywall and Insulation Dealers,Product Category,Retailers of drywall gypsum and insulation,4441400404,Drywall and Insulation Dealers - National Chain (100+ stores),Store Format,Retailers of drywall gypsum and insulation National retail chains with over 100 locations.
444140,Other Building Material Dealers,44414004,Drywall and Insulation Dealers,Product Category,Retailers of drywall gypsum and insulation,4441400405,Drywall and Insulation Dealers - Franchise Operation,Business Model,Retailers of drywall gypsum and insulation Franchise-operated retail locations.
444140,Other Building Material Dealers,44414005,Specialty Building Material Stores,Product Category,Retailers of specialty building products,4441400501,Specialty Building Material Stores - Independent Single Store,Store Format,Retailers of specialty building products Independent retailers with single location.
444140,Other Building Material Dealers,44414005,Specialty Building Material Stores,Product Category,Retailers of specialty building products,4441400502,Specialty Building Material Stores - Small Chain (2-10 stores),Store Format,Retailers of specialty building products Small retail chains with 2-10 locations.
444140,Other Building Material Dealers,44414005,Specialty Building Material Stores,Product Category,Retailers of specialty building products,4441400503,Specialty Building Material Stores - Regional Chain (11-100 stores),Store Format,Retailers of specialty building products Regional chains with 11-100 store locations.
444140,Other Building Material Dealers,44414005,Specialty Building Material Stores,Product Category,Retailers of specialty building products,4441400504,Specialty Building Material Stores - National Chain (100+ stores),Store Format,Retailers of specialty building products National retail chains with over 100 locations.
444140,Other Building Material Dealers,44414005,Specialty Building Material Stores,Product Category,Retailers of specialty building products,4441400505,Specialty Building Material Stores - Franchise Operation,Business Model,Retailers of specialty building products Franchise-operated retail locations.
444190,Other Building Material Dealers,44419003,Siding and Exterior Material Dealers,Product Category,Retailers of siding and exterior building materials,4441900301,Siding and Exterior Material Dealers - Independent Single Store,Store Format,Retailers of siding and exterior building materials Independent retailers with single location.
444190,Other Building Material Dealers,44419003,Siding and Exterior Material Dealers,Product Category,Retailers of siding and exterior building materials,4441900302,Siding and Exterior Material Dealers - Small Chain (2-10 stores),Store Format,Retailers of siding and exterior building materials Small retail chains with 2-10 locations.
444190,Other Building Material Dealers,44419003,Siding and Exterior Material Dealers,Product Category,Retailers of siding and exterior building materials,4441900303,Siding and Exterior Material Dealers - Regional Chain (11-100 stores),Store Format,Retailers of siding and exterior building materials Regional chains with 11-100 store locations.
444190,Other Building Material Dealers,44419003,Siding and Exterior Material Dealers,Product Category,Retailers of siding and exterior building materials,4441900304,Siding and Exterior Material Dealers - National Chain (100+ stores),Store Format,Retailers of siding and exterior building materials National retail chains with over 100 locations.
444190,Other Building Material Dealers,44419003,Siding and Exterior Material Dealers,Product Category,Retailers of siding and exterior building materials,4441900305,Siding and Exterior Material Dealers - Franchise Operation,Business Model,Retailers of siding and exterior building materials Franchise-operated retail locations.
444190,Other Building Material Dealers,44419004,Deck and Fencing Material Dealers,Product Category,Retailers of decking lumber and fencing materials,4441900401,Deck and Fencing Material Dealers - Independent Single Store,Store Format,Retailers of decking lumber and fencing materials Independent retailers with single location.
444190,Other Building Material Dealers,44419004,Deck and Fencing Material Dealers,Product Category,Retailers of decking lumber and fencing materials,4441900402,Deck and Fencing Material Dealers - Small Chain (2-10 stores),Store Format,Retailers of decking lumber and fencing materials Small retail chains with 2-10 locations.
444190,Other Building Material Dealers,44419004,Deck and Fencing Material Dealers,Product Category,Retailers of decking lumber and fencing materials,4441900403,Deck and Fencing Material Dealers - Regional Chain (11-100 stores),Store Format,Retailers of decking lumber and fencing materials Regional chains with 11-100 store locations.
444190,Other Building Material Dealers,44419004,Deck and Fencing Material Dealers,Product Category,Retailers of decking lumber and fencing materials,4441900404,Deck and Fencing Material Dealers - National Chain (100+ stores),Store Format,Retailers of decking lumber and fencing materials National retail chains with over 100 locations.
444190,Other Building Material Dealers,44419004,Deck and Fencing Material Dealers,Product Category,Retailers of decking lumber and fencing materials,4441900405,Deck and Fencing Material Dealers - Franchise Operation,Business Model,Retailers of decking lumber and fencing materials Franchise-operated retail locations.
444210,Outdoor Power Equipment Stores,44421003,Lawn Mower and Equipment Stores,Product Category,Retailers of lawn mowers and lawn equipment,4442100301,Lawn Mower and Equipment Stores - Independent Single Store,Store Format,Retailers of lawn mowers and lawn equipment Independent retailers with single location.
444210,Outdoor Power Equipment Stores,44421003,Lawn Mower and Equipment Stores,Product Category,Retailers of lawn mowers and lawn equipment,4442100302,Lawn Mower and Equipment Stores - Small Chain (2-10 stores),Store Format,Retailers of lawn mowers and lawn equipment Small retail chains with 2-10 locations.
444210,Outdoor Power Equipment Stores,44421003,Lawn Mower and Equipment Stores,Product Category,Retailers of lawn mowers and lawn equipment,4442100303,Lawn Mower and Equipment Stores - Regional Chain (11-100 stores),Store Format,Retailers of lawn mowers and lawn equipment Regional chains with 11-100 store locations.
444210,Outdoor Power Equipment Stores,44421003,Lawn Mower and Equipment Stores,Product Category,Retailers of lawn mowers and lawn equipment,4442100304,Lawn Mower and Equipment Stores - National Chain (100+ stores),Store Format,Retailers of lawn mowers and lawn equipment National retail chains with over 100 locations.
444210,Outdoor Power Equipment Stores,44421003,Lawn Mower and Equipment Stores,Product Category,Retailers of lawn mowers and lawn equipment,4442100305,Lawn Mower and Equipment Stores - Franchise Operation,Business Model,Retailers of lawn mowers and lawn equipment Franchise-operated retail locations.
444210,Outdoor Power Equipment Stores,44421004,Chain Saw and Power Tool Stores,Product Category,Retailers of outdoor power tools and equipment,4442100401,Chain Saw and Power Tool Stores - Independent Single Store,Store Format,Retailers of outdoor power tools and equipment Independent retailers with single location.
444210,Outdoor Power Equipment Stores,44421004,Chain Saw and Power Tool Stores,Product Category,Retailers of outdoor power tools and equipment,4442100402,Chain Saw and Power Tool Stores - Small Chain (2-10 stores),Store Format,Retailers of outdoor power tools and equipment Small retail chains with 2-10 locations.
444210,Outdoor Power Equipment Stores,44421004,Chain Saw and Power Tool Stores,Product Category,Retailers of outdoor power tools and equipment,4442100403,Chain Saw and Power Tool Stores - Regional Chain (11-100 stores),Store Format,Retailers of outdoor power tools and equipment Regional chains with 11-100 store locations.
444210,Outdoor Power Equipment Stores,44421004,Chain Saw and Power Tool Stores,Product Category,Retailers of outdoor power tools and equipment,4442100404,Chain Saw and Power Tool Stores - National Chain (100+ stores),Store Format,Retailers of outdoor power tools and equipment National retail chains with over 100 locations.
444210,Outdoor Power Equipment Stores,44421004,Chain Saw and Power Tool Stores,Product Category,Retailers of outdoor power tools and equipment,4442100405,Chain Saw and Power Tool Stores - Franchise Operation,Business Model,Retailers of outdoor power tools and equipment Franchise-operated retail locations.
444220,Nursery Garden Center and Farm Supply Stores,44422003,Garden Centers and Nurseries,Store Type,Retailers of plants garden supplies and nursery stock,4442200301,Garden Centers and Nurseries - Independent Single Store,Store Format,Retailers of plants garden supplies and nursery stock Independent retailers with single location.
444220,Nursery Garden Center and Farm Supply Stores,44422003,Garden Centers and Nurseries,Store Type,Retailers of plants garden supplies and nursery stock,4442200302,Garden Centers and Nurseries - Small Chain (2-10 stores),Store Format,Retailers of plants garden supplies and nursery stock Small retail chains with 2-10 locations.
444220,Nursery Garden Center and Farm Supply Stores,44422003,Garden Centers and Nurseries,Store Type,Retailers of plants garden supplies and nursery stock,4442200303,Garden Centers and Nurseries - Regional Chain (11-100 stores),Store Format,Retailers of plants garden supplies and nursery stock Regional chains with 11-100 store locations.
444220,Nursery Garden Center and Farm Supply Stores,44422003,Garden Centers and Nurseries,Store Type,Retailers of plants garden supplies and nursery stock,4442200304,Garden Centers and Nurseries - National Chain (100+ stores),Store Format,Retailers of plants garden supplies and nursery stock National retail chains with over 100 locations.
444220,Nursery Garden Center and Farm Supply Stores,44422003,Garden Centers and Nurseries,Store Type,Retailers of plants garden supplies and nursery stock,4442200305,Garden Centers and Nurseries - Franchise Operation,Business Model,Retailers of plants garden supplies and nursery stock Franchise-operated retail locations.
444220,Nursery Garden Center and Farm Supply Stores,44422004,Farm and Ranch Supply Stores,Store Type,Retailers of farm equipment feed and agricultural supplies,4442200401,Farm and Ranch Supply Stores - Independent Single Store,Store Format,Retailers of farm equipment feed and agricultural supplies Independent retailers with single location.
444220,Nursery Garden Center and Farm Supply Stores,44422004,Farm and Ranch Supply Stores,Store Type,Retailers of farm equipment feed and agricultural supplies,4442200402,Farm and Ranch Supply Stores - Small Chain (2-10 stores),Store Format,Retailers of farm equipment feed and agricultural supplies Small retail chains with 2-10 locations.
444220,Nursery Garden Center and Farm Supply Stores,44422004,Farm and Ranch Supply Stores,Store Type,Retailers of farm equipment feed and agricultural supplies,4442200403,Farm and Ranch Supply Stores - Regional Chain (11-100 stores),Store Format,Retailers of farm equipment feed and agricultural supplies Regional chains with 11-100 store locations.
444220,Nursery Garden Center and Farm Supply Stores,44422004,Farm and Ranch Supply Stores,Store Type,Retailers of farm equipment feed and agricultural supplies,4442200404,Farm and Ranch Supply Stores - National Chain (100+ stores),Store Format,Retailers of farm equipment feed and agricultural supplies National retail chains with over 100 locations.
444220,Nursery Garden Center and Farm Supply Stores,44422004,Farm and Ranch Supply Stores,Store Type,Retailers of farm equipment feed and agricultural supplies,4442200405,Farm and Ranch Supply Stores - Franchise Operation,Business Model,Retailers of farm equipment feed and agricultural supplies Franchise-operated retail locations.
444220,Nursery Garden Center and Farm Supply Stores,44422005,Landscape Supply Stores,Store Type,Retailers of landscape materials mulch and stone,4442200501,Landscape Supply Stores - Independent Single Store,Store Format,Retailers of landscape materials mulch and stone Independent retailers with single location.
444220,Nursery Garden Center and Farm Supply Stores,44422005,Landscape Supply Stores,Store Type,Retailers of landscape materials mulch and stone,4442200502,Landscape Supply Stores - Small Chain (2-10 stores),Store Format,Retailers of landscape materials mulch and stone Small retail chains with 2-10 locations.
444220,Nursery Garden Center and Farm Supply Stores,44422005,Landscape Supply Stores,Store Type,Retailers of landscape materials mulch and stone,4442200503,Landscape Supply Stores - Regional Chain (11-100 stores),Store Format,Retailers of landscape materials mulch and stone Regional chains with 11-100 store locations.
444220,Nursery Garden Center and Farm Supply Stores,44422005,Landscape Supply Stores,Store Type,Retailers of landscape materials mulch and stone,4442200504,Landscape Supply Stores - National Chain (100+ stores),Store Format,Retailers of landscape materials mulch and stone National retail chains with over 100 locations.
444220,Nursery Garden Center and Farm Supply Stores,44422005,Landscape Supply Stores,Store Type,Retailers of landscape materials mulch and stone,4442200505,Landscape Supply Stores - Franchise Operation,Business Model,Retailers of landscape materials mulch and stone Franchise-operated retail locations.
445110,Supermarkets and Other Grocery (except Convenience) Stores,44511003,National Grocery Chain Supermarkets,Business Model,Large national grocery chain stores,4451100301,National Grocery Chain Supermarkets - Independent Single Store,Store Format,Large national grocery chain stores Independent retailers with single location.
445110,Supermarkets and Other Grocery (except Convenience) Stores,44511003,National Grocery Chain Supermarkets,Business Model,Large national grocery chain stores,4451100302,National Grocery Chain Supermarkets - Small Chain (2-10 stores),Store Format,Large national grocery chain stores Small retail chains with 2-10 locations.
445110,Supermarkets and Other Grocery (except Convenience) Stores,44511003,National Grocery Chain Supermarkets,Business Model,Large national grocery chain stores,4451100303,National Grocery Chain Supermarkets - Regional Chain (11-100 stores),Store Format,Large national grocery chain stores Regional chains with 11-100 store locations.
445110,Supermarkets and Other Grocery (except Convenience) Stores,44511003,National Grocery Chain Supermarkets,Business Model,Large national grocery chain stores,4451100304,National Grocery Chain Supermarkets - National Chain (100+ stores),Store Format,Large national grocery chain stores National retail chains with over 100 locations.
445110,Supermarkets and Other Grocery (except Convenience) Stores,44511003,National Grocery Chain Supermarkets,Business Model,Large national grocery chain stores,4451100305,National Grocery Chain Supermarkets - Franchise Operation,Business Model,Large national grocery chain stores Franchise-operated retail locations.
445110,Supermarkets and Other Grocery (except Convenience) Stores,44511004,Regional Grocery Chains,Business Model,Regional supermarket chains,4451100401,Regional Grocery Chains - Independent Single Store,Store Format,Regional supermarket chains Independent retailers with single location.
445110,Supermarkets and Other Grocery (except Convenience) Stores,44511004,Regional Grocery Chains,Business Model,Regional supermarket chains,4451100402,Regional Grocery Chains - Small Chain (2-10 stores),Store Format,Regional supermarket chains Small retail chains with 2-10 locations.
445110,Supermarkets and Other Grocery (except Convenience) Stores,44511004,Regional Grocery Chains,Business Model,Regional supermarket chains,4451100403,Regional Grocery Chains - Regional Chain (11-100 stores),Store Format,Regional supermarket chains Regional chains with 11-100 store locations.
445110,Supermarkets and Other Grocery (except Convenience) Stores,44511004,Regional Grocery Chains,Business Model,Regional supermarket chains,4451100404,Regional Grocery Chains - National Chain (100+ stores),Store Format,Regional supermarket chains National retail chains with over 100 locations.
445110,Supermarkets and Other Grocery (except Convenience) Stores,44511004,Regional Grocery Chains,Business Model,Regional supermarket chains,4451100405,Regional Grocery Chains - Franchise Operation,Business Model,Regional supermarket chains Franchise-operated retail locations.
445110,Supermarkets and Other Grocery (except Convenience) Stores,44511005,Discount Grocery Stores,Price Position,Discount and value grocery retailers,4451100501,Discount Grocery Stores - Independent Single Store,Store Format,Discount and value grocery retailers Independent retailers with single location.
445110,Supermarkets and Other Grocery (except Convenience) Stores,44511005,Discount Grocery Stores,Price Position,Discount and value grocery retailers,4451100502,Discount Grocery Stores - Small Chain (2-10 stores),Store Format,Discount and value grocery retailers Small retail chains with 2-10 locations.
445110,Supermarkets and Other Grocery (except Convenience) Stores,44511005,Discount Grocery Stores,Price Position,Discount and value grocery retailers,4451100503,Discount Grocery Stores - Regional Chain (11-100 stores),Store Format,Discount and value grocery retailers Regional chains with 11-100 store locations.
445110,Supermarkets and Other Grocery (except Convenience) Stores,44511005,Discount Grocery Stores,Price Position,Discount and value grocery retailers,4451100504,Discount Grocery Stores - National Chain (100+ stores),Store Format,Discount and value grocery retailers National retail chains with over 100 locations.
445110,Supermarkets and Other Grocery (except Convenience) Stores,44511005,Discount Grocery Stores,Price Position,Discount and value grocery retailers,4451100505,Discount Grocery Stores - Franchise Operation,Business Model,Discount and value grocery retailers Franchise-operated retail locations.
445110,Supermarkets and Other Grocery (except Convenience) Stores,44511006,Premium and Upscale Grocery Stores,Price Position,Upscale and premium grocery retailers,4451100601,Premium and Upscale Grocery Stores - Independent Single Store,Store Format,Upscale and premium grocery retailers Independent retailers with single location.
445110,Supermarkets and Other Grocery (except Convenience) Stores,44511006,Premium and Upscale Grocery Stores,Price Position,Upscale and premium grocery retailers,4451100602,Premium and Upscale Grocery Stores - Small Chain (2-10 stores),Store Format,Upscale and premium grocery retailers Small retail chains with 2-10 locations.
445110,Supermarkets and Other Grocery (except Convenience) Stores,44511006,Premium and Upscale Grocery Stores,Price Position,Upscale and premium grocery retailers,4451100603,Premium and Upscale Grocery Stores - Regional Chain (11-100 stores),Store Format,Upscale and premium grocery retailers Regional chains with 11-100 store locations.
445110,Supermarkets and Other Grocery (except Convenience) Stores,44511006,Premium and Upscale Grocery Stores,Price Position,Upscale and premium grocery retailers,4451100604,Premium and Upscale Grocery Stores - National Chain (100+ stores),Store Format,Upscale and premium grocery retailers National retail chains with over 100 locations.
445110,Supermarkets and Other Grocery (except Convenience) Stores,44511006,Premium and Upscale Grocery Stores,Price Position,Upscale and premium grocery retailers,4451100605,Premium and Upscale Grocery Stores - Franchise Operation,Business Model,Upscale and premium grocery retailers Franchise-operated retail locations.
445120,Convenience Stores,44512003,Gas Station Convenience Stores,Format,Convenience stores attached to gas stations,4451200301,Gas Station Convenience Stores - Independent Single Store,Store Format,Convenience stores attached to gas stations Independent retailers with single location.
445120,Convenience Stores,44512003,Gas Station Convenience Stores,Format,Convenience stores attached to gas stations,4451200302,Gas Station Convenience Stores - Small Chain (2-10 stores),Store Format,Convenience stores attached to gas stations Small retail chains with 2-10 locations.
445120,Convenience Stores,44512003,Gas Station Convenience Stores,Format,Convenience stores attached to gas stations,4451200303,Gas Station Convenience Stores - Regional Chain (11-100 stores),Store Format,Convenience stores attached to gas stations Regional chains with 11-100 store locations.
445120,Convenience Stores,44512003,Gas Station Convenience Stores,Format,Convenience stores attached to gas stations,4451200304,Gas Station Convenience Stores - National Chain (100+ stores),Store Format,Convenience stores attached to gas stations National retail chains with over 100 locations.
445120,Convenience Stores,44512003,Gas Station Convenience Stores,Format,Convenience stores attached to gas stations,4451200305,Gas Station Convenience Stores - Franchise Operation,Business Model,Convenience stores attached to gas stations Franchise-operated retail locations.
445120,Convenience Stores,44512004,Urban Convenience Stores,Format,Standalone convenience stores in urban areas,4451200401,Urban Convenience Stores - Independent Single Store,Store Format,Standalone convenience stores in urban areas Independent retailers with single location.
445120,Convenience Stores,44512004,Urban Convenience Stores,Format,Standalone convenience stores in urban areas,4451200402,Urban Convenience Stores - Small Chain (2-10 stores),Store Format,Standalone convenience stores in urban areas Small retail chains with 2-10 locations.
445120,Convenience Stores,44512004,Urban Convenience Stores,Format,Standalone convenience stores in urban areas,4451200403,Urban Convenience Stores - Regional Chain (11-100 stores),Store Format,Standalone convenience stores in urban areas Regional chains with 11-100 store locations.
445120,Convenience Stores,44512004,Urban Convenience Stores,Format,Standalone convenience stores in urban areas,4451200404,Urban Convenience Stores - National Chain (100+ stores),Store Format,Standalone convenience stores in urban areas National retail chains with over 100 locations.
445120,Convenience Stores,44512004,Urban Convenience Stores,Format,Standalone convenience stores in urban areas,4451200405,Urban Convenience Stores - Franchise Operation,Business Model,Standalone convenience stores in urban areas Franchise-operated retail locations.
445120,Convenience Stores,44512005,Convenience Store Chains,Business Model,National convenience store chains,4451200501,Convenience Store Chains - Independent Single Store,Store Format,National convenience store chains Independent retailers with single location.
445120,Convenience Stores,44512005,Convenience Store Chains,Business Model,National convenience store chains,4451200502,Convenience Store Chains - Small Chain (2-10 stores),Store Format,National convenience store chains Small retail chains with 2-10 locations.
445120,Convenience Stores,44512005,Convenience Store Chains,Business Model,National convenience store chains,4451200503,Convenience Store Chains - Regional Chain (11-100 stores),Store Format,National convenience store chains Regional chains with 11-100 store locations.
445120,Convenience Stores,44512005,Convenience Store Chains,Business Model,National convenience store chains,4451200504,Convenience Store Chains - National Chain (100+ stores),Store Format,National convenience store chains National retail chains with over 100 locations.
445120,Convenience Stores,44512005,Convenience Store Chains,Business Model,National convenience store chains,4451200505,Convenience Store Chains - Franchise Operation,Business Model,National convenience store chains Franchise-operated retail locations.
445210,Meat Markets,44521003,Butcher Shops and Meat Markets,Store Type,Traditional butcher shops and meat markets,4452100301,Butcher Shops and Meat Markets - Independent Single Store,Store Format,Traditional butcher shops and meat markets Independent retailers with single location.
445210,Meat Markets,44521003,Butcher Shops and Meat Markets,Store Type,Traditional butcher shops and meat markets,4452100302,Butcher Shops and Meat Markets - Small Chain (2-10 stores),Store Format,Traditional butcher shops and meat markets Small retail chains with 2-10 locations.
445210,Meat Markets,44521003,Butcher Shops and Meat Markets,Store Type,Traditional butcher shops and meat markets,4452100303,Butcher Shops and Meat Markets - Regional Chain (11-100 stores),Store Format,Traditional butcher shops and meat markets Regional chains with 11-100 store locations.
445210,Meat Markets,44521003,Butcher Shops and Meat Markets,Store Type,Traditional butcher shops and meat markets,4452100304,Butcher Shops and Meat Markets - National Chain (100+ stores),Store Format,Traditional butcher shops and meat markets National retail chains with over 100 locations.
445210,Meat Markets,44521003,Butcher Shops and Meat Markets,Store Type,Traditional butcher shops and meat markets,4452100305,Butcher Shops and Meat Markets - Franchise Operation,Business Model,Traditional butcher shops and meat markets Franchise-operated retail locations.
445210,Meat Markets,44521004,Specialty Meat Markets,Product Focus,Specialty meat markets offering premium and exotic meats,4452100401,Specialty Meat Markets - Independent Single Store,Store Format,Specialty meat markets offering premium and exotic meats Independent retailers with single location.
445210,Meat Markets,44521004,Specialty Meat Markets,Product Focus,Specialty meat markets offering premium and exotic meats,4452100402,Specialty Meat Markets - Small Chain (2-10 stores),Store Format,Specialty meat markets offering premium and exotic meats Small retail chains with 2-10 locations.
445210,Meat Markets,44521004,Specialty Meat Markets,Product Focus,Specialty meat markets offering premium and exotic meats,4452100403,Specialty Meat Markets - Regional Chain (11-100 stores),Store Format,Specialty meat markets offering premium and exotic meats Regional chains with 11-100 store locations.
445210,Meat Markets,44521004,Specialty Meat Markets,Product Focus,Specialty meat markets offering premium and exotic meats,4452100404,Specialty Meat Markets - National Chain (100+ stores),Store Format,Specialty meat markets offering premium and exotic meats National retail chains with over 100 locations.
445210,Meat Markets,44521004,Specialty Meat Markets,Product Focus,Specialty meat markets offering premium and exotic meats,4452100405,Specialty Meat Markets - Franchise Operation,Business Model,Specialty meat markets offering premium and exotic meats Franchise-operated retail locations.
445220,Fish and Seafood Markets,44522003,Fresh Fish Markets,Product Type,Retailers of fresh fish and seafood,4452200301,Fresh Fish Markets - Independent Single Store,Store Format,Retailers of fresh fish and seafood Independent retailers with single location.
445220,Fish and Seafood Markets,44522003,Fresh Fish Markets,Product Type,Retailers of fresh fish and seafood,4452200302,Fresh Fish Markets - Small Chain (2-10 stores),Store Format,Retailers of fresh fish and seafood Small retail chains with 2-10 locations.
445220,Fish and Seafood Markets,44522003,Fresh Fish Markets,Product Type,Retailers of fresh fish and seafood,4452200303,Fresh Fish Markets - Regional Chain (11-100 stores),Store Format,Retailers of fresh fish and seafood Regional chains with 11-100 store locations.
445220,Fish and Seafood Markets,44522003,Fresh Fish Markets,Product Type,Retailers of fresh fish and seafood,4452200304,Fresh Fish Markets - National Chain (100+ stores),Store Format,Retailers of fresh fish and seafood National retail chains with over 100 locations.
445220,Fish and Seafood Markets,44522003,Fresh Fish Markets,Product Type,Retailers of fresh fish and seafood,4452200305,Fresh Fish Markets - Franchise Operation,Business Model,Retailers of fresh fish and seafood Franchise-operated retail locations.
445220,Fish and Seafood Markets,44522004,Seafood and Oyster Markets,Product Type,Retailers specializing in shellfish and oysters,4452200401,Seafood and Oyster Markets - Independent Single Store,Store Format,Retailers specializing in shellfish and oysters Independent retailers with single location.
445220,Fish and Seafood Markets,44522004,Seafood and Oyster Markets,Product Type,Retailers specializing in shellfish and oysters,4452200402,Seafood and Oyster Markets - Small Chain (2-10 stores),Store Format,Retailers specializing in shellfish and oysters Small retail chains with 2-10 locations.
445220,Fish and Seafood Markets,44522004,Seafood and Oyster Markets,Product Type,Retailers specializing in shellfish and oysters,4452200403,Seafood and Oyster Markets - Regional Chain (11-100 stores),Store Format,Retailers specializing in shellfish and oysters Regional chains with 11-100 store locations.
445220,Fish and Seafood Markets,44522004,Seafood and Oyster Markets,Product Type,Retailers specializing in shellfish and oysters,4452200404,Seafood and Oyster Markets - National Chain (100+ stores),Store Format,Retailers specializing in shellfish and oysters National retail chains with over 100 locations.
445220,Fish and Seafood Markets,44522004,Seafood and Oyster Markets,Product Type,Retailers specializing in shellfish and oysters,4452200405,Seafood and Oyster Markets - Franchise Operation,Business Model,Retailers specializing in shellfish and oysters Franchise-operated retail locations.
445230,Fruit and Vegetable Markets,44523003,Farmers Markets and Produce Stands,Store Type,Farmers markets and roadside produce stands,4452300301,Farmers Markets and Produce Stands - Independent Single Store,Store Format,Farmers markets and roadside produce stands Independent retailers with single location.
445230,Fruit and Vegetable Markets,44523003,Farmers Markets and Produce Stands,Store Type,Farmers markets and roadside produce stands,4452300302,Farmers Markets and Produce Stands - Small Chain (2-10 stores),Store Format,Farmers markets and roadside produce stands Small retail chains with 2-10 locations.
445230,Fruit and Vegetable Markets,44523003,Farmers Markets and Produce Stands,Store Type,Farmers markets and roadside produce stands,4452300303,Farmers Markets and Produce Stands - Regional Chain (11-100 stores),Store Format,Farmers markets and roadside produce stands Regional chains with 11-100 store locations.
445230,Fruit and Vegetable Markets,44523003,Farmers Markets and Produce Stands,Store Type,Farmers markets and roadside produce stands,4452300304,Farmers Markets and Produce Stands - National Chain (100+ stores),Store Format,Farmers markets and roadside produce stands National retail chains with over 100 locations.
445230,Fruit and Vegetable Markets,44523003,Farmers Markets and Produce Stands,Store Type,Farmers markets and roadside produce stands,4452300305,Farmers Markets and Produce Stands - Franchise Operation,Business Model,Farmers markets and roadside produce stands Franchise-operated retail locations.
445230,Fruit and Vegetable Markets,44523004,Specialty Produce Markets,Product Focus,Retailers of organic and specialty produce,4452300401,Specialty Produce Markets - Independent Single Store,Store Format,Retailers of organic and specialty produce Independent retailers with single location.
445230,Fruit and Vegetable Markets,44523004,Specialty Produce Markets,Product Focus,Retailers of organic and specialty produce,4452300402,Specialty Produce Markets - Small Chain (2-10 stores),Store Format,Retailers of organic and specialty produce Small retail chains with 2-10 locations.
445230,Fruit and Vegetable Markets,44523004,Specialty Produce Markets,Product Focus,Retailers of organic and specialty produce,4452300403,Specialty Produce Markets - Regional Chain (11-100 stores),Store Format,Retailers of organic and specialty produce Regional chains with 11-100 store locations.
445230,Fruit and Vegetable Markets,44523004,Specialty Produce Markets,Product Focus,Retailers of organic and specialty produce,4452300404,Specialty Produce Markets - National Chain (100+ stores),Store Format,Retailers of organic and specialty produce National retail chains with over 100 locations.
445230,Fruit and Vegetable Markets,44523004,Specialty Produce Markets,Product Focus,Retailers of organic and specialty produce,4452300405,Specialty Produce Markets - Franchise Operation,Business Model,Retailers of organic and specialty produce Franchise-operated retail locations.
445291,Baked Goods Stores,44529103,Bakeries and Bread Shops,Product Focus,Retailers of fresh bread and baked goods,4452910301,Bakeries and Bread Shops - Independent Single Store,Store Format,Retailers of fresh bread and baked goods Independent retailers with single location.
445291,Baked Goods Stores,44529103,Bakeries and Bread Shops,Product Focus,Retailers of fresh bread and baked goods,4452910302,Bakeries and Bread Shops - Small Chain (2-10 stores),Store Format,Retailers of fresh bread and baked goods Small retail chains with 2-10 locations.
445291,Baked Goods Stores,44529103,Bakeries and Bread Shops,Product Focus,Retailers of fresh bread and baked goods,4452910303,Bakeries and Bread Shops - Regional Chain (11-100 stores),Store Format,Retailers of fresh bread and baked goods Regional chains with 11-100 store locations.
445291,Baked Goods Stores,44529103,Bakeries and Bread Shops,Product Focus,Retailers of fresh bread and baked goods,4452910304,Bakeries and Bread Shops - National Chain (100+ stores),Store Format,Retailers of fresh bread and baked goods National retail chains with over 100 locations.
445291,Baked Goods Stores,44529103,Bakeries and Bread Shops,Product Focus,Retailers of fresh bread and baked goods,4452910305,Bakeries and Bread Shops - Franchise Operation,Business Model,Retailers of fresh bread and baked goods Franchise-operated retail locations.
445291,Baked Goods Stores,44529104,Specialty Cake and Pastry Shops,Product Focus,Retailers specializing in cakes and pastries,4452910401,Specialty Cake and Pastry Shops - Independent Single Store,Store Format,Retailers specializing in cakes and pastries Independent retailers with single location.
